Time,FA,FB,FC,h,x,v
20.07,52.696,50,99.592,0.99186,0.49656,0.5
20.08,52.696,50,99.595,0.99193,0.49659,0.5
20.09,52.696,50,99.599,0.99199,0.49663,0.5
20.1,55.166,50,99.602,0.99205,0.49666,0.5
20.11,55.166,50,99.607,0.99216,0.49672,0.5
20.12,55.166,50,99.613,0.99227,0.49678,0.5
20.13,55.166,50,99.618,0.99238,0.49684,0.5
20.14,55.166,50,99.624,0.99249,0.4969,0.5
20.15,55.166,50,99.63,0.99261,0.49696,0.5
20.16,55.166,50,99.635,0.99272,0.49701,0.5
20.17,55.166,50,99.641,0.99283,0.49707,0.5
20.18,55.166,50,99.646,0.99294,0.49713,0.5
20.19,55.166,50,99.652,0.99305,0.49719,0.5
20.2,60.639,50,99.657,0.99316,0.49725,0.5
20.21,60.639,50,99.668,0.99338,0.49736,0.5
20.22,60.639,50,99.679,0.9936,0.49747,0.5
20.23,60.639,50,99.69,0.99382,0.49759,0.5
20.24,60.639,50,99.701,0.99403,0.4977,0.5
20.25,60.639,50,99.712,0.99425,0.49781,0.5
20.26,60.639,50,99.723,0.99447,0.49792,0.5
20.27,60.639,50,99.734,0.99469,0.49803,0.5
20.28,60.639,50,99.745,0.99491,0.49815,0.5
20.29,60.639,50,99.756,0.99513,0.49826,0.5
20.3,62.798,50,99.767,0.99534,0.49837,0.5
20.31,62.798,50,99.78,0.9956,0.4985,0.5
20.32,62.798,50,99.793,0.99587,0.49863,0.5
20.33,62.798,50,99.806,0.99613,0.49876,0.5
20.34,62.798,50,99.819,0.99639,0.49889,0.5
20.35,62.798,50,99.832,0.99664,0.49903,0.5
20.36,62.798,50,99.845,0.9969,0.49916,0.5
20.37,62.798,50,99.858,0.99716,0.49929,0.5
20.38,62.798,50,99.871,0.99742,0.49942,0.5
20.39,62.798,50,99.884,0.99768,0.49955,0.5
20.4,48.895,50,99.897,0.99794,0.49967,0.5
20.41,48.895,50,99.896,0.99792,0.49966,0.5
20.42,48.895,50,99.895,0.9979,0.49965,0.5
20.43,48.895,50,99.894,0.99788,0.49964,0.5
20.44,48.895,50,99.893,0.99786,0.49963,0.5
20.45,48.895,50,99.892,0.99784,0.49962,0.5
20.46,48.895,50,99.891,0.99782,0.49961,0.5
20.47,48.895,50,99.89,0.9978,0.4996,0.5
20.48,48.895,50,99.889,0.99778,0.49959,0.5
20.49,48.895,50,99.888,0.99776,0.49958,0.5
20.5,44.903,50,99.887,0.99774,0.49957,0.5
20.51,44.903,50,99.882,0.99764,0.49952,0.5
20.52,44.903,50,99.877,0.99754,0.49947,0.5
20.53,44.903,50,99.872,0.99744,0.49942,0.5
20.54,44.903,50,99.867,0.99734,0.49937,0.5
20.55,44.903,50,99.862,0.99724,0.49932,0.5
20.56,44.903,50,99.857,0.99714,0.49927,0.5
20.57,44.903,50,99.852,0.99704,0.49922,0.5
20.58,44.903,50,99.847,0.99694,0.49917,0.5
20.59,44.903,50,99.842,0.99685,0.49912,0.5
20.6,50.709,50,99.837,0.99675,0.49907,0.5
20.61,50.709,50,99.838,0.99676,0.49908,0.5
20.62,50.709,50,99.839,0.99678,0.49909,0.5
20.63,50.709,50,99.84,0.9968,0.4991,0.5
20.64,50.709,50,99.841,0.99682,0.49911,0.5
20.65,50.709,50,99.842,0.99683,0.49912,0.5
20.66,50.709,50,99.842,0.99685,0.49913,0.5
20.67,50.709,50,99.843,0.99687,0.49914,0.5
20.68,50.709,50,99.844,0.99689,0.49914,0.5
20.69,50.709,50,99.845,0.9969,0.49915,0.5
20.7,46.974,50,99.846,0.99692,0.49916,0.5
20.71,46.974,50,99.843,0.99686,0.49913,0.5
20.72,46.974,50,99.84,0.99681,0.4991,0.5
20.73,46.974,50,99.837,0.99675,0.49908,0.5
20.74,46.974,50,99.834,0.99669,0.49905,0.5
20.75,46.974,50,99.832,0.99663,0.49902,0.5
20.76,46.974,50,99.829,0.99658,0.49899,0.5
20.77,46.974,50,99.826,0.99652,0.49896,0.5
20.78,46.974,50,99.823,0.99646,0.49893,0.5
20.79,46.974,50,99.82,0.99641,0.49891,0.5
20.8,45.752,50,99.817,0.99635,0.49888,0.5
20.81,45.752,50,99.813,0.99627,0.49884,0.5
20.82,45.752,50,99.809,0.99619,0.4988,0.5
20.83,45.752,50,99.805,0.9961,0.49876,0.5
20.84,45.752,50,99.801,0.99602,0.49872,0.5
20.85,45.752,50,99.797,0.99594,0.49868,0.5
20.86,45.752,50,99.793,0.99586,0.49864,0.5
20.87,45.752,50,99.789,0.99578,0.4986,0.5
20.88,45.752,50,99.785,0.9957,0.49856,0.5
20.89,45.752,50,99.781,0.99562,0.49852,0.5
20.9,44.994,50,99.777,0.99554,0.49848,0.5
20.91,44.994,50,99.772,0.99544,0.49843,0.5
20.92,44.994,50,99.767,0.99535,0.49838,0.5
20.93,44.994,50,99.762,0.99525,0.49833,0.5
20.94,44.994,50,99.758,0.99516,0.49829,0.5
20.95,44.994,50,99.753,0.99506,0.49824,0.5
20.96,44.994,50,99.748,0.99497,0.49819,0.5
20.97,44.994,50,99.743,0.99487,0.49815,0.5
20.98,44.994,50,99.738,0.99478,0.4981,0.5
20.99,44.994,50,99.734,0.99468,0.49805,0.5
21,58.7,50,99.729,0.99459,0.49801,0.5
21.01,58.7,50,99.738,0.99477,0.4981,0.5
21.02,58.7,50,99.747,0.99495,0.49819,0.5
21.03,58.7,50,99.756,0.99512,0.49828,0.5
21.04,58.7,50,99.765,0.9953,0.49837,0.5
21.05,58.7,50,99.774,0.99548,0.49846,0.5
21.06,58.7,50,99.783,0.99566,0.49855,0.5
21.07,58.7,50,99.792,0.99584,0.49864,0.5
21.08,58.7,50,99.801,0.99602,0.49873,0.5
21.09,58.7,50,99.81,0.9962,0.49882,0.5
21.1,56.376,50,99.818,0.99637,0.49891,0.5
21.11,56.376,50,99.825,0.9965,0.49898,0.5
21.12,56.376,50,99.832,0.99664,0.49905,0.5
21.13,56.376,50,99.838,0.99677,0.49911,0.5
21.14,56.376,50,99.845,0.9969,0.49918,0.5
21.15,56.376,50,99.851,0.99703,0.49924,0.5
21.16,56.376,50,99.858,0.99716,0.49931,0.5
21.17,56.376,50,99.864,0.99729,0.49938,0.5
21.18,56.376,50,99.871,0.99742,0.49944,0.5
21.19,56.376,50,99.877,0.99755,0.49951,0.5
21.2,45.774,50,99.884,0.99768,0.49957,0.5
21.21,45.774,50,99.88,0.9976,0.49953,0.5
21.22,45.774,50,99.876,0.99751,0.49949,0.5
21.23,45.774,50,99.872,0.99743,0.49945,0.5
21.24,45.774,50,99.867,0.99735,0.4994,0.5
21.25,45.774,50,99.863,0.99727,0.49936,0.5
21.26,45.774,50,99.859,0.99719,0.49932,0.5
21.27,45.774,50,99.855,0.9971,0.49928,0.5
21.28,45.774,50,99.851,0.99702,0.49924,0.5
21.29,45.774,50,99.847,0.99694,0.4992,0.5
21.3,57.02,50,99.843,0.99686,0.49916,0.5
21.31,57.02,50,99.85,0.997,0.49923,0.5
21.32,57.02,50,99.857,0.99715,0.4993,0.5
21.33,57.02,50,99.864,0.99729,0.49937,0.5
21.34,57.02,50,99.872,0.99743,0.49945,0.5
21.35,57.02,50,99.879,0.99758,0.49952,0.5
21.36,57.02,50,99.886,0.99772,0.49959,0.5
21.37,57.02,50,99.893,0.99786,0.49966,0.5
21.38,57.02,50,99.9,0.998,0.49973,0.5
21.39,57.02,50,99.907,0.99815,0.4998,0.5
21.4,46.255,50,99.914,0.99829,0.49987,0.5
21.41,46.255,50,99.911,0.99822,0.49984,0.5
21.42,46.255,50,99.907,0.99814,0.4998,0.5
21.43,46.255,50,99.903,0.99807,0.49976,0.5
21.44,46.255,50,99.9,0.998,0.49972,0.5
21.45,46.255,50,99.896,0.99792,0.49969,0.5
21.46,46.255,50,99.893,0.99785,0.49965,0.5
21.47,46.255,50,99.889,0.99778,0.49961,0.5
21.48,46.255,50,99.885,0.99771,0.49958,0.5
21.49,46.255,50,99.882,0.99763,0.49954,0.5
21.5,42.151,50,99.878,0.99756,0.4995,0.5
21.51,42.151,50,99.87,0.99741,0.49943,0.5
21.52,42.151,50,99.862,0.99725,0.49935,0.5
21.53,42.151,50,99.855,0.9971,0.49927,0.5
21.54,42.151,50,99.847,0.99694,0.49919,0.5
21.55,42.151,50,99.839,0.99679,0.49912,0.5
21.56,42.151,50,99.832,0.99664,0.49904,0.5
21.57,42.151,50,99.824,0.99648,0.49896,0.5
21.58,42.151,50,99.816,0.99633,0.49889,0.5
21.59,42.151,50,99.809,0.99618,0.49881,0.5
21.6,57.02,50,99.801,0.99602,0.49873,0.5
21.61,57.02,50,99.808,0.99617,0.4988,0.5
21.62,57.02,50,99.815,0.99631,0.49888,0.5
21.63,57.02,50,99.823,0.99645,0.49895,0.5
21.64,57.02,50,99.83,0.9966,0.49902,0.5
21.65,57.02,50,99.837,0.99674,0.4991,0.5
21.66,57.02,50,99.844,0.99689,0.49917,0.5
21.67,57.02,50,99.851,0.99703,0.49924,0.5
21.68,57.02,50,99.859,0.99717,0.49931,0.5
21.69,57.02,50,99.866,0.99732,0.49938,0.5
21.7,57.621,50,99.873,0.99746,0.49946,0.5
21.71,57.621,50,99.881,0.99761,0.49953,0.5
21.72,57.621,50,99.888,0.99777,0.49961,0.5
21.73,57.621,50,99.896,0.99792,0.49969,0.5
21.74,57.621,50,99.904,0.99808,0.49977,0.5
21.75,57.621,50,99.912,0.99823,0.49984,0.5
21.76,57.621,50,99.919,0.99839,0.49992,0.5
21.77,57.621,50,99.927,0.99854,0.5,0.5
21.78,57.621,50,99.935,0.99869,0.50007,0.5
21.79,57.621,50,99.942,0.99885,0.50015,0.5
21.8,47.685,50,99.95,0.999,0.50022,0.5
21.81,47.685,50,99.948,0.99896,0.5002,0.5
21.82,47.685,50,99.946,0.99891,0.50018,0.5
21.83,47.685,50,99.943,0.99887,0.50015,0.5
21.84,47.685,50,99.941,0.99882,0.50013,0.5
21.85,47.685,50,99.939,0.99878,0.50011,0.5
21.86,47.685,50,99.937,0.99873,0.50008,0.5
21.87,47.685,50,99.934,0.99869,0.50006,0.5
21.88,47.685,50,99.932,0.99864,0.50004,0.5
21.89,47.685,50,99.93,0.9986,0.50001,0.5
21.9,53.43,50,99.928,0.99855,0.49999,0.5
21.91,53.43,50,99.931,0.99862,0.50002,0.5
21.92,53.43,50,99.935,0.99869,0.50006,0.5
21.93,53.43,50,99.938,0.99876,0.50009,0.5
21.94,53.43,50,99.942,0.99883,0.50013,0.5
21.95,53.43,50,99.945,0.9989,0.50016,0.5
21.96,53.43,50,99.949,0.99897,0.50019,0.5
21.97,53.43,50,99.952,0.99904,0.50023,0.5
21.98,53.43,50,99.955,0.99911,0.50026,0.5
21.99,53.43,50,99.959,0.99918,0.5003,0.5
22,47.997,50,99.962,0.99925,0.50033,0.5
22.01,47.997,50,99.96,0.99921,0.50031,0.5
22.02,47.997,50,99.958,0.99917,0.50029,0.5
22.03,47.997,50,99.957,0.99913,0.50027,0.5
22.04,47.997,50,99.955,0.99909,0.50025,0.5
22.05,47.997,50,99.953,0.99905,0.50023,0.5
22.06,47.997,50,99.951,0.99901,0.50021,0.5
22.07,47.997,50,99.949,0.99897,0.50019,0.5
22.08,47.997,50,99.947,0.99894,0.50017,0.5
22.09,47.997,50,99.945,0.9989,0.50015,0.5
22.1,49.714,50,99.943,0.99886,0.50013,0.5
22.11,49.714,50,99.943,0.99885,0.50012,0.5
22.12,49.714,50,99.942,0.99885,0.50012,0.5
22.13,49.714,50,99.942,0.99884,0.50012,0.5
22.14,49.714,50,99.942,0.99884,0.50011,0.5
22.15,49.714,50,99.942,0.99883,0.50011,0.5
22.16,49.714,50,99.941,0.99883,0.50011,0.5
22.17,49.714,50,99.941,0.99883,0.5001,0.5
22.18,49.714,50,99.941,0.99882,0.5001,0.5
22.19,49.714,50,99.941,0.99882,0.5001,0.5
22.2,52.166,50,99.941,0.99881,0.50009,0.5
22.21,52.166,50,99.943,0.99886,0.50012,0.5
22.22,52.166,50,99.945,0.9989,0.50014,0.5
22.23,52.166,50,99.947,0.99895,0.50016,0.5
22.24,52.166,50,99.949,0.99899,0.50018,0.5
22.25,52.166,50,99.952,0.99903,0.5002,0.5
22.26,52.166,50,99.954,0.99908,0.50022,0.5
22.27,52.166,50,99.956,0.99912,0.50024,0.5
22.28,52.166,50,99.958,0.99917,0.50026,0.5
22.29,52.166,50,99.961,0.99921,0.50029,0.5
22.3,47.407,50,99.963,0.99926,0.50031,0.5
22.31,47.407,50,99.96,0.9992,0.50028,0.5
22.32,47.407,50,99.958,0.99915,0.50025,0.5
22.33,47.407,50,99.955,0.9991,0.50023,0.5
22.34,47.407,50,99.953,0.99905,0.5002,0.5
22.35,47.407,50,99.95,0.999,0.50017,0.5
22.36,47.407,50,99.947,0.99895,0.50015,0.5
22.37,47.407,50,99.945,0.9989,0.50012,0.5
22.38,47.407,50,99.942,0.99885,0.5001,0.5
22.39,47.407,50,99.94,0.9988,0.50007,0.5
22.4,49.706,50,99.937,0.99875,0.50004,0.5
22.41,49.706,50,99.937,0.99874,0.50004,0.5
22.42,49.706,50,99.937,0.99874,0.50004,0.5
22.43,49.706,50,99.937,0.99873,0.50003,0.5
22.44,49.706,50,99.936,0.99873,0.50003,0.5
22.45,49.706,50,99.936,0.99872,0.50003,0.5
22.46,49.706,50,99.936,0.99872,0.50003,0.5
22.47,49.706,50,99.936,0.99871,0.50002,0.5
22.48,49.706,50,99.935,0.99871,0.50002,0.5
22.49,49.706,50,99.935,0.9987,0.50002,0.5
22.5,52.843,50,99.935,0.9987,0.50001,0.5
22.51,52.843,50,99.938,0.99876,0.50004,0.5
22.52,52.843,50,99.941,0.99882,0.50007,0.5
22.53,52.843,50,99.944,0.99887,0.5001,0.5
22.54,52.843,50,99.947,0.99893,0.50013,0.5
22.55,52.843,50,99.95,0.99899,0.50016,0.5
22.56,52.843,50,99.952,0.99905,0.50018,0.5
22.57,52.843,50,99.955,0.99911,0.50021,0.5
22.58,52.843,50,99.958,0.99916,0.50024,0.5
22.59,52.843,50,99.961,0.99922,0.50027,0.5
22.6,54.878,50,99.964,0.99928,0.5003,0.5
22.61,54.878,50,99.969,0.99938,0.50034,0.5
22.62,54.878,50,99.974,0.99948,0.50039,0.5
22.63,54.878,50,99.979,0.99957,0.50044,0.5
22.64,54.878,50,99.984,0.99967,0.50049,0.5
22.65,54.878,50,99.988,0.99977,0.50054,0.5
22.66,54.878,50,99.993,0.99987,0.50058,0.5
22.67,54.878,50,99.998,0.99996,0.50063,0.5
22.68,54.878,50,100,1.0001,0.50068,0.5
22.69,54.878,50,100.01,1.0002,0.50073,0.5
22.7,52.234,50,100.01,1.0003,0.50077,0.5
22.71,52.234,50,100.02,1.0003,0.50079,0.5
22.72,52.234,50,100.02,1.0003,0.50081,0.5
22.73,52.234,50,100.02,1.0004,0.50083,0.5
22.74,52.234,50,100.02,1.0004,0.50086,0.5
22.75,52.234,50,100.02,1.0005,0.50088,0.5
22.76,52.234,50,100.03,1.0005,0.5009,0.5
22.77,52.234,50,100.03,1.0006,0.50092,0.5
22.78,52.234,50,100.03,1.0006,0.50094,0.5
22.79,52.234,50,100.03,1.0007,0.50096,0.5
22.8,48.001,50,100.03,1.0007,0.50098,0.5
22.81,48.001,50,100.03,1.0007,0.50096,0.5
22.82,48.001,50,100.03,1.0006,0.50093,0.5
22.83,48.001,50,100.03,1.0006,0.50091,0.5
22.84,48.001,50,100.03,1.0005,0.50089,0.5
22.85,48.001,50,100.02,1.0005,0.50087,0.5
22.86,48.001,50,100.02,1.0005,0.50085,0.5
22.87,48.001,50,100.02,1.0004,0.50083,0.5
22.88,48.001,50,100.02,1.0004,0.5008,0.5
22.89,48.001,50,100.02,1.0003,0.50078,0.5
22.9,46.296,50,100.01,1.0003,0.50076,0.5
22.91,46.296,50,100.01,1.0002,0.50072,0.5
22.92,46.296,50,100.01,1.0001,0.50068,0.5
22.93,46.296,50,100,1.0001,0.50065,0.5
22.94,46.296,50,100,1,0.50061,0.5
22.95,46.296,50,99.996,0.99992,0.50057,0.5
22.96,46.296,50,99.992,0.99985,0.50053,0.5
22.97,46.296,50,99.989,0.99978,0.50049,0.5
22.98,46.296,50,99.985,0.9997,0.50046,0.5
22.99,46.296,50,99.981,0.99963,0.50042,0.5
23,53.301,50,99.978,0.99955,0.50038,0.5
23.01,53.301,50,99.981,0.99962,0.50041,0.5
23.02,53.301,50,99.984,0.99969,0.50044,0.5
23.03,53.301,50,99.988,0.99975,0.50048,0.5
23.04,53.301,50,99.991,0.99982,0.50051,0.5
23.05,53.301,50,99.994,0.99989,0.50054,0.5
23.06,53.301,50,99.998,0.99995,0.50057,0.5
23.07,53.301,50,100,1,0.5006,0.5
23.08,53.301,50,100,1.0001,0.50064,0.5
23.09,53.301,50,100.01,1.0002,0.50067,0.5
23.1,47.778,50,100.01,1.0002,0.5007,0.5
23.11,47.778,50,100.01,1.0002,0.50068,0.5
23.12,47.778,50,100.01,1.0001,0.50065,0.5
23.13,47.778,50,100,1.0001,0.50063,0.5
23.14,47.778,50,100,1,0.5006,0.5
23.15,47.778,50,100,0.99999,0.50058,0.5
23.16,47.778,50,99.997,0.99995,0.50056,0.5
23.17,47.778,50,99.995,0.9999,0.50053,0.5
23.18,47.778,50,99.993,0.99986,0.50051,0.5
23.19,47.778,50,99.991,0.99982,0.50049,0.5
23.2,45.867,50,99.989,0.99977,0.50047,0.5
23.21,45.867,50,99.984,0.99969,0.50042,0.5
23.22,45.867,50,99.98,0.99961,0.50038,0.5
23.23,45.867,50,99.976,0.99952,0.50034,0.5
23.24,45.867,50,99.972,0.99944,0.5003,0.5
23.25,45.867,50,99.968,0.99936,0.50025,0.5
23.26,45.867,50,99.964,0.99928,0.50021,0.5
23.27,45.867,50,99.96,0.9992,0.50017,0.5
23.28,45.867,50,99.956,0.99911,0.50013,0.5
23.29,45.867,50,99.952,0.99903,0.50009,0.5
23.3,46.446,50,99.948,0.99895,0.50005,0.5
23.31,46.446,50,99.944,0.99888,0.50001,0.5
23.32,46.446,50,99.941,0.99881,0.49997,0.5
23.33,46.446,50,99.937,0.99874,0.49994,0.5
23.34,46.446,50,99.934,0.99867,0.4999,0.5
23.35,46.446,50,99.93,0.9986,0.49987,0.5
23.36,46.446,50,99.927,0.99853,0.49983,0.5
23.37,46.446,50,99.923,0.99846,0.4998,0.5
23.38,46.446,50,99.92,0.99839,0.49976,0.5
23.39,46.446,50,99.916,0.99832,0.49973,0.5
23.4,43.972,50,99.913,0.99825,0.49969,0.5
23.41,43.972,50,99.907,0.99813,0.49963,0.5
23.42,43.972,50,99.901,0.99802,0.49957,0.5
23.43,43.972,50,99.895,0.9979,0.49951,0.5
23.44,43.972,50,99.889,0.99778,0.49945,0.5
23.45,43.972,50,99.883,0.99766,0.49939,0.5
23.46,43.972,50,99.877,0.99754,0.49934,0.5
23.47,43.972,50,99.871,0.99742,0.49928,0.5
23.48,43.972,50,99.865,0.99731,0.49922,0.5
23.49,43.972,50,99.859,0.99719,0.49916,0.5
23.5,44.775,50,99.853,0.99707,0.4991,0.5
23.51,44.775,50,99.848,0.99697,0.49905,0.5
23.52,44.775,50,99.843,0.99687,0.499,0.5
23.53,44.775,50,99.838,0.99677,0.49895,0.5
23.54,44.775,50,99.833,0.99667,0.4989,0.5
23.55,44.775,50,99.828,0.99656,0.49885,0.5
23.56,44.775,50,99.823,0.99646,0.4988,0.5
23.57,44.775,50,99.818,0.99636,0.49875,0.5
23.58,44.775,50,99.813,0.99626,0.4987,0.5
23.59,44.775,50,99.808,0.99616,0.49865,0.5
23.6,52.718,50,99.803,0.99606,0.4986,0.5
23.61,52.718,50,99.806,0.99612,0.49863,0.5
23.62,52.718,50,99.809,0.99618,0.49866,0.5
23.63,52.718,50,99.812,0.99623,0.49869,0.5
23.64,52.718,50,99.814,0.99629,0.49872,0.5
23.65,52.718,50,99.817,0.99635,0.49875,0.5
23.66,52.718,50,99.82,0.99641,0.49878,0.5
23.67,52.718,50,99.823,0.99647,0.49881,0.5
23.68,52.718,50,99.826,0.99652,0.49884,0.5
23.69,52.718,50,99.829,0.99658,0.49887,0.5
23.7,59.482,50,99.832,0.99664,0.4989,0.5
23.71,59.482,50,99.842,0.99683,0.49899,0.5
23.72,59.482,50,99.851,0.99703,0.49909,0.5
23.73,59.482,50,99.861,0.99722,0.49919,0.5
23.74,59.482,50,99.87,0.99741,0.49928,0.5
23.75,59.482,50,99.88,0.9976,0.49938,0.5
23.76,59.482,50,99.89,0.9978,0.49948,0.5
23.77,59.482,50,99.899,0.99799,0.49957,0.5
23.78,59.482,50,99.909,0.99818,0.49967,0.5
23.79,59.482,50,99.918,0.99837,0.49976,0.5
23.8,45.294,50,99.928,0.99856,0.49986,0.5
23.81,45.294,50,99.923,0.99847,0.49981,0.5
23.82,45.294,50,99.919,0.99838,0.49977,0.5
23.83,45.294,50,99.914,0.99828,0.49972,0.5
23.84,45.294,50,99.91,0.99819,0.49967,0.5
23.85,45.294,50,99.905,0.9981,0.49963,0.5
23.86,45.294,50,99.9,0.99801,0.49958,0.5
23.87,45.294,50,99.896,0.99791,0.49953,0.5
23.88,45.294,50,99.891,0.99782,0.49949,0.5
23.89,45.294,50,99.886,0.99773,0.49944,0.5
23.9,44.921,50,99.882,0.99764,0.4994,0.5
23.91,44.921,50,99.877,0.99754,0.49935,0.5
23.92,44.921,50,99.872,0.99744,0.4993,0.5
23.93,44.921,50,99.867,0.99734,0.49925,0.5
23.94,44.921,50,99.862,0.99724,0.4992,0.5
23.95,44.921,50,99.857,0.99714,0.49915,0.5
23.96,44.921,50,99.852,0.99705,0.4991,0.5
23.97,44.921,50,99.847,0.99695,0.49905,0.5
23.98,44.921,50,99.842,0.99685,0.499,0.5
23.99,44.921,50,99.837,0.99675,0.49895,0.5
24,47.363,50,99.832,0.99665,0.4989,0.5
24.01,47.363,50,99.83,0.9966,0.49888,0.5
24.02,47.363,50,99.827,0.99655,0.49885,0.5
24.03,47.363,50,99.825,0.9965,0.49883,0.5
24.04,47.363,50,99.823,0.99645,0.4988,0.5
24.05,47.363,50,99.82,0.9964,0.49878,0.5
24.06,47.363,50,99.818,0.99636,0.49876,0.5
24.07,47.363,50,99.815,0.99631,0.49873,0.5
24.08,47.363,50,99.813,0.99626,0.49871,0.5
24.09,47.363,50,99.81,0.99621,0.49868,0.5
24.1,44.554,50,99.808,0.99616,0.49866,0.5
24.11,44.554,50,99.803,0.99605,0.49861,0.5
24.12,44.554,50,99.797,0.99595,0.49856,0.5
24.13,44.554,50,99.792,0.99584,0.4985,0.5
24.14,44.554,50,99.787,0.99574,0.49845,0.5
24.15,44.554,50,99.782,0.99564,0.4984,0.5
24.16,44.554,50,99.776,0.99553,0.49835,0.5
24.17,44.554,50,99.771,0.99543,0.4983,0.5
24.18,44.554,50,99.766,0.99532,0.49825,0.5
24.19,44.554,50,99.761,0.99522,0.49819,0.5
24.2,57.954,50,99.755,0.99511,0.49814,0.5
24.21,57.954,50,99.764,0.99528,0.49823,0.5
24.22,57.954,50,99.772,0.99544,0.49831,0.5
24.23,57.954,50,99.78,0.99561,0.49839,0.5
24.24,57.954,50,99.788,0.99577,0.49848,0.5
24.25,57.954,50,99.796,0.99593,0.49856,0.5
24.26,57.954,50,99.805,0.9961,0.49864,0.5
24.27,57.954,50,99.813,0.99626,0.49873,0.5
24.28,57.954,50,99.821,0.99642,0.49881,0.5
24.29,57.954,50,99.829,0.99658,0.49889,0.5
24.3,50.472,50,99.837,0.99675,0.49897,0.5
24.31,50.472,50,99.838,0.99676,0.49898,0.5
24.32,50.472,50,99.838,0.99677,0.49899,0.5
24.33,50.472,50,99.839,0.99678,0.49899,0.5
24.34,50.472,50,99.84,0.9968,0.499,0.5
24.35,50.472,50,99.84,0.99681,0.49901,0.5
24.36,50.472,50,99.841,0.99682,0.49901,0.5
24.37,50.472,50,99.842,0.99683,0.49902,0.5
24.38,50.472,50,99.842,0.99685,0.49903,0.5
24.39,50.472,50,99.843,0.99686,0.49903,0.5
24.4,48.655,50,99.844,0.99687,0.49904,0.5
24.41,48.655,50,99.842,0.99685,0.49903,0.5
24.42,48.655,50,99.841,0.99682,0.49902,0.5
24.43,48.655,50,99.84,0.9968,0.49901,0.5
24.44,48.655,50,99.839,0.99678,0.499,0.5
24.45,48.655,50,99.838,0.99675,0.49898,0.5
24.46,48.655,50,99.836,0.99673,0.49897,0.5
24.47,48.655,50,99.835,0.99671,0.49896,0.5
24.48,48.655,50,99.834,0.99668,0.49895,0.5
24.49,48.655,50,99.833,0.99666,0.49894,0.5
24.5,39.783,50,99.832,0.99664,0.49893,0.5
24.51,39.783,50,99.822,0.99643,0.49883,0.5
24.52,39.783,50,99.812,0.99623,0.49873,0.5
24.53,39.783,50,99.801,0.99603,0.49863,0.5
24.54,39.783,50,99.791,0.99583,0.49853,0.5
24.55,39.783,50,99.781,0.99563,0.49843,0.5
24.56,39.783,50,99.771,0.99543,0.49833,0.5
24.57,39.783,50,99.761,0.99523,0.49823,0.5
24.58,39.783,50,99.751,0.99503,0.49813,0.5
24.59,39.783,50,99.741,0.99483,0.49803,0.5
24.6,55.88,50,99.731,0.99464,0.49793,0.5
24.61,55.88,50,99.738,0.99476,0.49799,0.5
24.62,55.88,50,99.744,0.99488,0.49805,0.5
24.63,55.88,50,99.75,0.995,0.49812,0.5
24.64,55.88,50,99.756,0.99513,0.49818,0.5
24.65,55.88,50,99.762,0.99525,0.49824,0.5
24.66,55.88,50,99.768,0.99537,0.49831,0.5
24.67,55.88,50,99.774,0.99549,0.49837,0.5
24.68,55.88,50,99.781,0.99562,0.49843,0.5
24.69,55.88,50,99.787,0.99574,0.49849,0.5
24.7,51.691,50,99.793,0.99586,0.49856,0.5
24.71,51.691,50,99.795,0.9959,0.49858,0.5
24.72,51.691,50,99.797,0.99594,0.4986,0.5
24.73,51.691,50,99.798,0.99597,0.49862,0.5
24.74,51.691,50,99.8,0.99601,0.49864,0.5
24.75,51.691,50,99.802,0.99605,0.49866,0.5
24.76,51.691,50,99.804,0.99609,0.49868,0.5
24.77,51.691,50,99.806,0.99612,0.4987,0.5
24.78,51.691,50,99.808,0.99616,0.49872,0.5
24.79,51.691,50,99.81,0.9962,0.49873,0.5
24.8,42.548,50,99.812,0.99624,0.49875,0.5
24.81,42.548,50,99.804,0.99609,0.49868,0.5
24.82,42.548,50,99.797,0.99595,0.49861,0.5
24.83,42.548,50,99.79,0.9958,0.49854,0.5
24.84,42.548,50,99.783,0.99566,0.49846,0.5
24.85,42.548,50,99.775,0.99551,0.49839,0.5
24.86,42.548,50,99.768,0.99537,0.49832,0.5
24.87,42.548,50,99.761,0.99522,0.49825,0.5
24.88,42.548,50,99.754,0.99508,0.49818,0.5
24.89,42.548,50,99.746,0.99494,0.49811,0.5
24.9,51.17,50,99.739,0.99479,0.49803,0.5
24.91,51.17,50,99.741,0.99482,0.49805,0.5
24.92,51.17,50,99.742,0.99485,0.49807,0.5
24.93,51.17,50,99.744,0.99488,0.49808,0.5
24.94,51.17,50,99.745,0.99491,0.4981,0.5
24.95,51.17,50,99.746,0.99493,0.49811,0.5
24.96,51.17,50,99.748,0.99496,0.49813,0.5
24.97,51.17,50,99.749,0.99499,0.49814,0.5
24.98,51.17,50,99.751,0.99502,0.49816,0.5
24.99,51.17,50,99.752,0.99505,0.49818,0.5
25,58.563,50,99.753,0.99508,0.49819,0.5
25.01,58.563,50,99.762,0.99525,0.49828,0.5
25.02,58.563,50,99.771,0.99543,0.49837,0.5
25.03,58.563,50,99.78,0.9956,0.49846,0.5
25.04,58.563,50,99.789,0.99578,0.49855,0.5
25.05,58.563,50,99.798,0.99596,0.49864,0.5
25.06,58.563,50,99.806,0.99613,0.49873,0.5
25.07,58.563,50,99.815,0.99631,0.49882,0.5
